delta,lam,ell,a,m_det,class,margin
11,22|5|5|3|2|2|2|2|1,9,11,91388,silent,91377
11,22|5|5|2|2|2|2|2|2,9,2,11692,silent,11690
11,22|5|4|4|4|2|1|1|1,9,0,-1,a0,
11,22|5|4|4|3|3|1|1|1,9,0,-1,a0,
11,22|5|4|4|3|2|2|1|1,9,6,224377,silent,224371
11,22|5|4|4|2|2|2|2|1,9,13,84007,silent,83994
11,22|5|4|3|3|3|2|1|1,9,0,-1,a0,
11,22|5|4|3|3|2|2|2|1,9,4,121099,silent,121095
11,22|5|4|3|2|2|2|2|2,9,7,33585,silent,33578
11,22|5|3|3|3|3|3|1|1,9,0,-1,a0,
11,22|5|3|3|3|3|2|2|1,9,0,-1,a0,
11,22|5|3|3|3|2|2|2|2,9,0,-1,a0,
11,22|4|4|4|4|3|1|1|1,9,0,-1,a0,
11,22|4|4|4|4|2|2|1|1,9,0,-1,a0,
11,22|4|4|4|3|3|2|1|1,9,0,-1,a0,
11,22|4|4|4|3|2|2|2|1,9,2,42713,silent,42711
11,22|4|4|4|2|2|2|2|2,9,6,9976,silent,9970
11,22|4|4|3|3|3|3|1|1,9,0,-1,a0,
11,22|4|4|3|3|3|2|2|1,9,0,-1,a0,
11,22|4|4|3|3|2|2|2|2,9,0,-1,a0,
11,22|4|3|3|3|3|3|2|1,9,0,-1,a0,
11,22|4|3|3|3|3|2|2|2,9,0,-1,a0,
11,22|3|3|3|3|3|3|3|1,9,0,-1,a0,
11,22|3|3|3|3|3|3|2|2,9,0,-1,a0,
11,21|16|1|1|1|1|1|1|1,9,0,-1,a0,
11,21|15|2|1|1|1|1|1|1,9,0,-1,a0,
11,21|14|3|1|1|1|1|1|1,9,0,-1,a0,
11,21|14|2|2|1|1|1|1|1,9,0,-1,a0,
11,21|13|4|1|1|1|1|1|1,9,0,-1,a0,
11,21|13|3|2|1|1|1|1|1,9,0,-1,a0,
11,21|13|2|2|2|1|1|1|1,9,0,-1,a0,
11,21|12|5|1|1|1|1|1|1,9,0,-1,a0,
11,21|12|4|2|1|1|1|1|1,9,0,-1,a0,
11,21|12|3|3|1|1|1|1|1,9,0,-1,a0,
11,21|12|3|2|2|1|1|1|1,9,0,-1,a0,
11,21|12|2|2|2|2|1|1|1,9,0,-1,a0,
11,21|11|6|1|1|1|1|1|1,9,0,-1,a0,
11,21|11|5|2|1|1|1|1|1,9,0,-1,a0,
11,21|11|4|3|1|1|1|1|1,9,1,147566,silent,147565
11,21|11|4|2|2|1|1|1|1,9,1,163403,silent,163402
11,21|11|3|3|2|1|1|1|1,9,4,128511,silent,128507
11,21|11|3|2|2|2|1|1|1,9,6,88564,silent,88558
11,21|11|2|2|2|2|2|1|1,9,6,16354,silent,16348
11,21|10|7|1|1|1|1|1|1,9,0,-1,a0,
11,21|10|6|2|1|1|1|1|1,9,1,181703,silent,181702
11,21|10|5|3|1|1|1|1|1,9,2,308385,silent,308383
11,21|10|5|2|2|1|1|1|1,9,6,316807,silent,316801
11,21|10|4|4|1|1|1|1|1,9,1,169248,silent,169247
11,21|10|4|3|2|1|1|1|1,9,10,480035,silent,480025
11,21|10|4|2|2|2|1|1|1,9,14,257075,silent,257061
11,21|10|3|3|3|1|1|1|1,9,6,137274,silent,137268
11,21|10|3|3|2|2|1|1|1,9,19,223718,silent,223699
11,21|10|3|2|2|2|2|1|1,9,23,96411,silent,96388
11,21|10|2|2|2|2|2|2|1,9,15,12965,silent,12950
11,21|9|8|1|1|1|1|1|1,9,0,-1,a0,
11,21|9|7|2|1|1|1|1|1,9,0,-1,a0,
11,21|9|6|3|1|1|1|1|1,9,4,404404,silent,404400
11,21|9|6|2|2|1|1|1|1,9,7,400458,silent,400451
11,21|9|5|4|1|1|1|1|1,9,3,405010,silent,405007
11,21|9|5|3|2|1|1|1|1,9,24,911214,silent,911190
11,21|9|5|2|2|2|1|1|1,9,31,450199,silent,450168
11,21|9|4|4|2|1|1|1|1,9,6,541796,silent,541790
11,21|9|4|3|3|1|1|1|1,9,15,509641,silent,509626
11,21|9|4|3|2|2|1|1|1,9,40,761322,silent,761282
11,21|9|4|2|2|2|2|1|1,9,46,255733,silent,255687
11,21|9|3|3|3|2|1|1|1,9,17,285104,silent,285087
11,21|9|3|3|2|2|2|1|1,9,30,233688,silent,233658
11,21|9|3|2|2|2|2|2|1,9,33,67733,silent,67700
11,21|9|2|2|2|2|2|2|2,9,11,5891,silent,5880
11,21|8|8|2|1|1|1|1|1,9,1,71502,silent,71501
11,21|8|7|3|1|1|1|1|1,9,2,297105,silent,297103
11,21|8|7|2|2|1|1|1|1,9,6,290095,silent,290089
11,21|8|6|4|1|1|1|1|1,9,7,480657,silent,480650
11,21|8|6|3|2|1|1|1|1,9,26,995630,silent,995604
11,21|8|6|2|2|2|1|1|1,9,26,472249,silent,472223
11,21|8|5|5|1|1|1|1|1,9,3,249989,silent,249986
11,21|8|5|4|2|1|1|1|1,9,26,1140120,silent,1140094
11,21|8|5|3|3|1|1|1|1,9,23,866283,silent,866260
11,21|8|5|3|2|2|1|1|1,9,71,1254220,silent,1254149
11,21|8|5|2|2|2|2|1|1,9,59,386189,silent,386130
11,21|8|4|4|3|1|1|1|1,9,9,658607,silent,658598
11,21|8|4|4|2|2|1|1|1,9,23,784066,silent,784043
11,21|8|4|3|3|2|1|1|1,9,35,938875,silent,938840
11,21|8|4|3|2|2|2|1|1,9,68,703159,silent,703091
11,21|8|4|2|2|2|2|2|1,9,55,158821,silent,158766
11,21|8|3|3|3|3|1|1|1,9,3,169880,silent,169877
11,21|8|3|3|3|2|2|1|1,9,14,295057,silent,295043
11,21|8|3|3|2|2|2|2|1,9,21,147942,silent,147921
11,21|8|3|2|2|2|2|2|2,9,17,26256,silent,26239
11,21|7|7|4|1|1|1|1|1,9,0,-1,a0,
11,21|7|7|3|2|1|1|1|1,9,10,441349,silent,441339
11,21|7|7|2|2|2|1|1|1,9,15,207722,silent,207707
11,21|7|6|5|1|1|1|1|1,9,5,283035,silent,283030
11,21|7|6|4|2|1|1|1|1,9,23,1017501,silent,1017478
11,21|7|6|3|3|1|1|1|1,9,23,725285,silent,725262
11,21|7|6|3|2|2|1|1|1,9,52,1032450,silent,1032398
11,21|7|6|2|2|2|2|1|1,9,41,306534,silent,306493
11,21|7|5|5|2|1|1|1|1,9,21,597433,silent,597412
11,21|7|5|4|3|1|1|1|1,9,24,1164334,silent,1164310
11,21|7|5|4|2|2|1|1|1,9,61,1353181,silent,1353120
11,21|7|5|3|3|2|1|1|1,9,47,1306931,silent,1306884
11,21|7|5|3|2|2|2|1|1,9,83,945973,silent,945890
11,21|7|5|2|2|2|2|2|1,9,48,194472,silent,194424
11,21|7|4|4|4|1|1|1|1,9,0,-1,a0,
11,21|7|4|4|3|2|1|1|1,9,21,1063977,silent,1063956
11,21|7|4|4|2|2|2|1|1,9,43,626080,silent,626037
11,21|7|4|3|3|3|1|1|1,9,10,494546,silent,494536
11,21|7|4|3|3|2|2|1|1,9,31,823199,silent,823168
11,21|7|4|3|2|2|2|2|1,9,52,380294,silent,380242
11,21|7|4|2|2|2|2|2|2,9,24,52159,silent,52135
11,21|7|3|3|3|3|2|1|1,9,1,200522,silent,200521
11,21|7|3|3|3|2|2|2|1,9,3,171067,silent,171064
11,21|7|3|3|2|2|2|2|2,9,6,49071,silent,49065
11,21|6|6|6|1|1|1|1|1,9,3,53827,silent,53824
11,21|6|6|5|2|1|1|1|1,9,13,387003,silent,386990
11,21|6|6|4|3|1|1|1|1,9,17,614924,silent,614907
11,21|6|6|4|2|2|1|1|1,9,21,702022,silent,702001
11,21|6|6|3|3|2|1|1|1,9,26,643242,silent,643216
11,21|6|6|3|2|2|2|1|1,9,33,456903,silent,456870
11,21|6|6|2|2|2|2|2|1,9,23,91728,silent,91705
11,21|6|5|5|3|1|1|1|1,9,16,486454,silent,486438
11,21|6|5|5|2|2|1|1|1,9,31,530663,silent,530632
11,21|6|5|4|4|1|1|1|1,9,6,421899,silent,421893
11,21|6|5|4|3|2|1|1|1,9,37,1380818,silent,1380781
11,21|6|5|4|2|2|2|1|1,9,52,788348,silent,788296
11,21|6|5|3|3|3|1|1|1,9,7,513434,silent,513427
11,21|6|5|3|3|2|2|1|1,9,31,843494,silent,843463
11,21|6|5|3|2|2|2|2|1,9,41,375510,silent,375469
11,21|6|5|2|2|2|2|2|2,9,16,46958,silent,46942
11,21|6|4|4|4|2|1|1|1,9,2,427530,silent,427528
11,21|6|4|4|3|3|1|1|1,9,6,490945,silent,490939
11,21|6|4|4|3|2|2|1|1,9,23,755649,silent,755626
11,21|6|4|4|2|2|2|2|1,9,35,274695,silent,274660
11,21|6|4|3|3|3|2|1|1,9,4,464581,silent,464577
11,21|6|4|3|3|2|2|2|1,9,12,380375,silent,380363
11,21|6|4|3|2|2|2|2|2,9,17,102005,silent,101988
11,21|6|3|3|3|3|3|1|1,9,0,-1,a0,
11,21|6|3|3|3|3|2|2|1,9,0,-1,a0,
11,21|6|3|3|3|2|2|2|2,9,0,-1,a0,
11,21|5|5|5|4|1|1|1|1,9,5,124188,silent,124183
11,21|5|5|5|3|2|1|1|1,9,12,327691,silent,327679
11,21|5|5|5|2|2|2|1|1,9,13,175248,silent,175235
11,21|5|5|4|4|2|1|1|1,9,9,331204,silent,331195
11,21|5|5|4|3|3|1|1|1,9,2,355723,silent,355721
11,21|5|5|4|3|2|2|1|1,9,19,545695,silent,545676
11,21|5|5|4|2|2|2|2|1,9,15,191046,silent,191031
11,21|5|5|3|3|3|2|1|1,9,1,272362,silent,272361
11,21|5|5|3|3|2|2|2|1,9,8,220987,silent,220979
11,21|5|5|3|2|2|2|2|2,9,5,56506,silent,56501
11,21|5|4|4|4|3|1|1|1,9,0,-1,a0,
11,21|5|4|4|4|2|2|1|1,9,6,226125,silent,226119
11,21|5|4|4|3|3|2|1|1,9,2,332344,silent,332342
11,21|5|4|4|3|2|2|2|1,9,13,251587,silent,251574
11,21|5|4|4|2|2|2|2|2,9,10,53480,silent,53470
11,21|5|4|3|3|3|3|1|1,9,0,-1,a0,
11,21|5|4|3|3|3|2|2|1,9,0,-1,a0,
11,21|5|4|3|3|2|2|2|2,9,2,77505,silent,77503
11,21|5|3|3|3|3|3|2|1,9,0,-1,a0,
11,21|5|3|3|3|3|2|2|2,9,0,-1,a0,
11,21|4|4|4|4|4|1|1|1,9,0,-1,a0,
11,21|4|4|4|4|3|2|1|1,9,0,-1,a0,
11,21|4|4|4|4|2|2|2|1,9,4,41885,silent,41881
11,21|4|4|4|3|3|3|1|1,9,0,-1,a0,
11,21|4|4|4|3|3|2|2|1,9,0,-1,a0,
11,21|4|4|4|3|2|2|2|2,9,3,28018,silent,28015
11,21|4|4|3|3|3|3|2|1,9,0,-1,a0,
11,21|4|4|3|3|3|2|2|2,9,0,-1,a0,
11,21|4|3|3|3|3|3|3|1,9,0,-1,a0,
11,21|4|3|3|3|3|3|2|2,9,0,-1,a0,
11,21|3|3|3|3|3|3|3|2,9,0,-1,a0,
11,20|17|1|1|1|1|1|1|1,9,0,-1,a0,
11,20|16|2|1|1|1|1|1|1,9,0,-1,a0,
11,20|15|3|1|1|1|1|1|1,9,0,-1,a0,
11,20|15|2|2|1|1|1|1|1,9,0,-1,a0,
11,20|14|4|1|1|1|1|1|1,9,0,-1,a0,
11,20|14|3|2|1|1|1|1|1,9,0,-1,a0,
11,20|14|2|2|2|1|1|1|1,9,0,-1,a0,
11,20|13|5|1|1|1|1|1|1,9,0,-1,a0,
11,20|13|4|2|1|1|1|1|1,9,0,-1,a0,
11,20|13|3|3|1|1|1|1|1,9,0,-1,a0,
11,20|13|3|2|2|1|1|1|1,9,0,-1,a0,
11,20|13|2|2|2|2|1|1|1,9,0,-1,a0,
11,20|12|6|1|1|1|1|1|1,9,0,-1,a0,
11,20|12|5|2|1|1|1|1|1,9,0,-1,a0,
11,20|12|4|3|1|1|1|1|1,9,1,169211,silent,169210
11,20|12|4|2|2|1|1|1|1,9,3,186548,silent,186545
11,20|12|3|3|2|1|1|1|1,9,5,145922,silent,145917
11,20|12|3|2|2|2|1|1|1,9,8,99783,silent,99775
11,20|12|2|2|2|2|2|1|1,9,5,18140,silent,18135
11,20|11|7|1|1|1|1|1|1,9,0,-1,a0,
11,20|11|6|2|1|1|1|1|1,9,2,238961,silent,238959
11,20|11|5|3|1|1|1|1|1,9,5,398945,silent,398940
11,20|11|5|2|2|1|1|1|1,9,9,407577,silent,407568
11,20|11|4|4|1|1|1|1|1,9,2,216750,silent,216748
11,20|11|4|3|2|1|1|1|1,9,18,611117,silent,611099
11,20|11|4|2|2|2|1|1|1,9,22,325099,silent,325077
11,20|11|3|3|3|1|1|1|1,9,11,173451,silent,173440
11,20|11|3|3|2|2|1|1|1,9,26,280720,silent,280694
11,20|11|3|2|2|2|2|1|1,9,31,119861,silent,119830
11,20|11|2|2|2|2|2|2|1,9,16,15771,silent,15755
11,20|10|8|1|1|1|1|1|1,9,0,-1,a0,
11,20|10|7|2|1|1|1|1|1,9,2,272537,silent,272535
11,20|10|6|3|1|1|1|1|1,9,10,614102,silent,614092
11,20|10|6|2|2|1|1|1|1,9,18,604392,silent,604374
11,20|10|5|4|1|1|1|1|1,9,9,600159,silent,600150
11,20|10|5|3|2|1|1|1|1,9,46,1337037,silent,1336991
11,20|10|5|2|2|2|1|1|1,9,50,654407,silent,654357
11,20|10|4|4|2|1|1|1|1,9,18,785049,silent,785031
11,20|10|4|3|3|1|1|1|1,9,25,733588,silent,733563
11,20|10|4|3|2|2|1|1|1,9,69,1089369,silent,1089300
11,20|10|4|2|2|2|2|1|1,9,60,361468,silent,361408
11,20|10|3|3|3|2|1|1|1,9,27,403212,silent,403185
11,20|10|3|3|2|2|2|1|1,9,46,327401,silent,327355
11,20|10|3|2|2|2|2|2|1,9,41,93491,silent,93450
11,20|10|2|2|2|2|2|2|2,9,16,7993,silent,7977
11,20|9|9|1|1|1|1|1|1,9,0,-1,a0,
11,20|9|8|2|1|1|1|1|1,9,2,187154,silent,187152
11,20|9|7|3|1|1|1|1|1,9,9,597009,silent,597000
11,20|9|7|2|2|1|1|1|1,9,15,578702,silent,578687
11,20|9|6|4|1|1|1|1|1,9,16,876231,silent,876215
11,20|9|6|3|2|1|1|1|1,9,62,1795862,silent,1795800
11,20|9|6|2|2|2|1|1|1,9,57,844517,silent,844460
11,20|9|5|5|1|1|1|1|1,9,10,441005,silent,440995
11,20|9|5|4|2|1|1|1|1,9,58,1969014,silent,1968956
11,20|9|5|3|3|1|1|1|1,9,56,1483450,silent,1483394
11,20|9|5|3|2|2|1|1|1,9,134,2133240,silent,2133106
11,20|9|5|2|2|2|2|1|1,9,100,648614,silent,648514
11,20|9|4|4|3|1|1|1|1,9,22,1103779,silent,1103757
11,20|9|4|4|2|2|1|1|1,9,53,1307890,silent,1307837
11,20|9|4|3|3|2|1|1|1,9,69,1549617,silent,1549548
11,20|9|4|3|2|2|2|1|1,9,113,1149787,silent,1149674
11,20|9|4|2|2|2|2|2|1,9,77,254734,silent,254657
11,20|9|3|3|3|3|1|1|1,9,9,274981,silent,274972
11,20|9|3|3|3|2|2|1|1,9,23,473314,silent,473291
11,20|9|3|3|2|2|2|2|1,9,32,234402,silent,234370
11,20|9|3|2|2|2|2|2|2,9,20,40438,silent,40418
11,20|8|8|3|1|1|1|1|1,9,5,253483,silent,253478
11,20|8|8|2|2|1|1|1|1,9,10,243115,silent,243105
11,20|8|7|4|1|1|1|1|1,9,11,675014,silent,675003
11,20|8|7|3|2|1|1|1|1,9,43,1339570,silent,1339527
11,20|8|7|2|2|2|1|1|1,9,43,619512,silent,619469
11,20|8|6|5|1|1|1|1|1,9,18,683446,silent,683428
11,20|8|6|4|2|1|1|1|1,9,76,2382575,silent,2382499
11,20|8|6|3|3|1|1|1|1,9,58,1676380,silent,1676322
11,20|8|6|3|2|2|1|1|1,9,132,2366140,silent,2366008
11,20|8|6|2|2|2|2|1|1,9,81,690469,silent,690388
11,20|8|5|5|2|1|1|1|1,9,50,1296605,silent,1296555
11,20|8|5|4|3|1|1|1|1,9,69,2461023,silent,2460954
11,20|8|5|4|2|2|1|1|1,9,137,2835379,silent,2835242
11,20|8|5|3|3|2|1|1|1,9,111,2703409,silent,2703298
11,20|8|5|3|2|2|2|1|1,9,170,1932623,silent,1932453
11,20|8|5|2|2|2|2|2|1,9,84,389546,silent,389462
11,20|8|4|4|4|1|1|1|1,9,7,611453,silent,611446
11,20|8|4|4|3|2|1|1|1,9,58,2120735,silent,2120677
11,20|8|4|4|2|2|2|1|1,9,79,1233575,silent,1233496
11,20|8|4|3|3|3|1|1|1,9,21,968168,silent,968147
11,20|8|4|3|3|2|2|1|1,9,71,1598920,silent,1598849
11,20|8|4|3|2|2|2|2|1,9,88,727074,silent,726986
11,20|8|4|2|2|2|2|2|2,9,41,97264,silent,97223
11,20|8|3|3|3|3|2|1|1,9,3,377307,silent,377304
11,20|8|3|3|3|2|2|2|1,9,8,317726,silent,317718
11,20|8|3|3|2|2|2|2|2,9,7,89420,silent,89413
11,20|7|7|5|1|1|1|1|1,9,5,335850,silent,335845
11,20|7|7|4|2|1|1|1|1,9,29,1097764,silent,1097735
11,20|7|7|3|3|1|1|1|1,9,28,754297,silent,754269
11,20|7|7|3|2|2|1|1|1,9,61,1060870,silent,1060809
11,20|7|7|2|2|2|2|1|1,9,45,305727,silent,305682
11,20|7|6|6|1|1|1|1|1,9,5,226708,silent,226703
11,20|7|6|5|2|1|1|1|1,9,53,1487975,silent,1487922
11,20|7|6|4|3|1|1|1|1,9,64,2259477,silent,2259413
11,20|7|6|4|2|2|1|1|1,9,113,2563132,silent,2563019
11,20|7|6|3|3|2|1|1|1,9,94,2292053,silent,2291959
11,20|7|6|3|2|2|2|1|1,9,122,1608555,silent,1608433
11,20|7|6|2|2|2|2|2|1,9,59,312435,silent,312376
11,20|7|5|5|3|1|1|1|1,9,55,1434361,silent,1434306
11,20|7|5|5|2|2|1|1|1,9,87,1546282,silent,1546195
11,20|7|5|4|4|1|1|1|1,9,24,1196776,silent,1196752
11,20|7|5|4|3|2|1|1|1,9,124,3846782,silent,3846658
11,20|7|5|4|2|2|2|1|1,9,144,2165529,silent,2165385
11,20|7|5|3|3|3|1|1|1,9,30,1391374,silent,1391344
11,20|7|5|3|3|2|2|1|1,9,85,2264007,silent,2263922
11,20|7|5|3|2|2|2|2|1,9,94,989018,silent,988924
11,20|7|5|2|2|2|2|2|2,9,25,118856,silent,118831
11,20|7|4|4|4|2|1|1|1,9,16,1088909,silent,1088893
11,20|7|4|4|3|3|1|1|1,9,19,1228702,silent,1228683
11,20|7|4|4|3|2|2|1|1,9,66,1878675,silent,1878609
11,20|7|4|4|2|2|2|2|1,9,67,668264,silent,668197
11,20|7|4|3|3|3|2|1|1,9,13,1120894,silent,1120881
11,20|7|4|3|3|2|2|2|1,9,30,906191,silent,906161
11,20|7|4|3|2|2|2|2|2,9,29,236327,silent,236298
11,20|7|3|3|3|3|3|1|1,9,0,-1,a0,
11,20|7|3|3|3|3|2|2|1,9,0,-1,a0,
11,20|7|3|3|3|2|2|2|2,9,1,108429,silent,108428
11,20|6|6|6|2|1|1|1|1,9,10,286344,silent,286334
11,20|6|6|5|3|1|1|1|1,9,36,949541,silent,949505
11,20|6|6|5|2|2|1|1|1,9,41,1004834,silent,1004793
11,20|6|6|4|4|1|1|1|1,9,17,655709,silent,655692
11,20|6|6|4|3|2|1|1|1,9,64,2046542,silent,2046478
11,20|6|6|4|2|2|2|1|1,9,55,1132172,silent,1132117
11,20|6|6|3|3|3|1|1|1,9,18,696244,silent,696226
11,20|6|6|3|3|2|2|1|1,9,46,1121796,silent,1121750
11,20|6|6|3|2|2|2|2|1,9,44,483022,silent,482978
11,20|6|6|2|2|2|2|2|2,9,21,57400,silent,57379
11,20|6|5|5|4|1|1|1|1,9,24,649926,silent,649902
11,20|6|5|5|3|2|1|1|1,9,64,1663528,silent,1663464
11,20|6|5|5|2|2|2|1|1,9,54,868024,silent,867970
11,20|6|5|4|4|2|1|1|1,9,37,1551202,silent,1551165
11,20|6|5|4|3|3|1|1|1,9,29,1635806,silent,1635777
11,20|6|5|4|3|2|2|1|1,9,83,2473281,silent,2473198
11,20|6|5|4|2|2|2|2|1,9,64,846658,silent,846594
11,20|6|5|3|3|3|2|1|1,9,13,1180185,silent,1180172
11,20|6|5|3|3|2|2|2|1,9,29,938612,silent,938583
11,20|6|5|3|2|2|2|2|2,9,20,234794,silent,234774
11,20|6|4|4|4|3|1|1|1,9,6,650514,silent,650508
11,20|6|4|4|4|2|2|1|1,9,18,799945,silent,799927
11,20|6|4|4|3|3|2|1|1,9,16,1147948,silent,1147932
11,20|6|4|4|3|2|2|2|1,9,36,854851,silent,854815
11,20|6|4|4|2|2|2|2|2,9,28,175886,silent,175858
11,20|6|4|3|3|3|3|1|1,9,0,-1,a0,
11,20|6|4|3|3|3|2|2|1,9,2,574184,silent,574182
11,20|6|4|3|3|2|2|2|2,9,4,244822,silent,244818
11,20|6|3|3|3|3|3|2|1,9,0,-1,a0,
11,20|6|3|3|3|3|2|2|2,9,0,-1,a0,
11,20|5|5|5|5|1|1|1|1,9,6,77236,silent,77230
11,20|5|5|5|4|2|1|1|1,9,21,472761,silent,472740
11,20|5|5|5|3|3|1|1|1,9,6,404335,silent,404329
11,20|5|5|5|3|2|2|1|1,9,19,598869,silent,598850
11,20|5|5|5|2|2|2|2|1,9,7,188570,silent,188563
11,20|5|5|4|4|3|1|1|1,9,8,512922,silent,512914
11,20|5|5|4|4|2|2|1|1,9,23,626268,silent,626245
11,20|5|5|4|3|3|2|1|1,9,8,842858,silent,842850
11,20|5|5|4|3|2|2|2|1,9,21,620456,silent,620435
11,20|5|5|4|2|2|2|2|2,9,5,120862,silent,120857
11,20|5|5|3|3|3|3|1|1,9,0,-1,a0,
11,20|5|5|3|3|3|2|2|1,9,2,341035,silent,341033
11,20|5|5|3|3|2|2|2|2,9,5,143689,silent,143684
11,20|5|4|4|4|4|1|1|1,9,0,-1,a0,
11,20|5|4|4|4|3|2|1|1,9,6,449515,silent,449509
11,20|5|4|4|4|2|2|2|1,9,14,265596,silent,265582
11,20|5|4|4|3|3|3|1|1,9,0,-1,a0,
11,20|5|4|4|3|3|2|2|1,9,4,418230,silent,418226
11,20|5|4|4|3|2|2|2|2,9,8,165610,silent,165602
11,20|5|4|3|3|3|3|2|1,9,0,-1,a0,
11,20|5|4|3|3|3|2|2|2,9,0,-1,a0,
11,20|5|3|3|3|3|3|3|1,9,0,-1,a0,
11,20|5|3|3|3|3|3|2|2,9,0,-1,a0,
11,20|4|4|4|4|4|2|1|1,9,0,-1,a0,
11,20|4|4|4|4|3|3|1|1,9,0,-1,a0,
11,20|4|4|4|4|3|2|2|1,9,2,89812,silent,89810
11,20|4|4|4|4|2|2|2|2,9,6,28883,silent,28877
11,20|4|4|4|3|3|3|2|1,9,0,-1,a0,
11,20|4|4|4|3|3|2|2|2,9,0,-1,a0,
11,20|4|4|3|3|3|3|3|1,9,0,-1,a0,
11,20|4|4|3|3|3|3|2|2,9,0,-1,a0,
11,20|4|3|3|3|3|3|3|2,9,0,-1,a0,
11,20|3|3|3|3|3|3|3|3,9,0,-1,a0,
11,19|18|1|1|1|1|1|1|1,9,0,-1,a0,
11,19|17|2|1|1|1|1|1|1,9,0,-1,a0,
11,19|16|3|1|1|1|1|1|1,9,0,-1,a0,
11,19|16|2|2|1|1|1|1|1,9,0,-1,a0,
11,19|15|4|1|1|1|1|1|1,9,0,-1,a0,
11,19|15|3|2|1|1|1|1|1,9,0,-1,a0,
11,19|15|2|2|2|1|1|1|1,9,0,-1,a0,
11,19|14|5|1|1|1|1|1|1,9,0,-1,a0,
11,19|14|4|2|1|1|1|1|1,9,0,-1,a0,
11,19|14|3|3|1|1|1|1|1,9,0,-1,a0,
11,19|14|3|2|2|1|1|1|1,9,0,-1,a0,
11,19|14|2|2|2|2|1|1|1,9,0,-1,a0,
11,19|13|6|1|1|1|1|1|1,9,0,-1,a0,
11,19|13|5|2|1|1|1|1|1,9,0,-1,a0,
11,19|13|4|3|1|1|1|1|1,9,2,171427,silent,171425
11,19|13|4|2|2|1|1|1|1,9,2,188217,silent,188215
11,19|13|3|3|2|1|1|1|1,9,7,147090,silent,147083
11,19|13|3|2|2|2|1|1|1,9,9,100078,silent,100069
11,19|13|2|2|2|2|2|1|1,9,7,18167,silent,18160
11,19|12|7|1|1|1|1|1|1,9,0,-1,a0,
11,19|12|6|2|1|1|1|1|1,9,3,274123,silent,274120
11,19|12|5|3|1|1|1|1|1,9,7,452601,silent,452594
11,19|12|5|2|2|1|1|1|1,9,14,460471,silent,460457
11,19|12|4|4|1|1|1|1|1,9,4,244352,silent,244348
11,19|12|4|3|2|1|1|1|1,9,25,685569,silent,685544
11,19|12|4|2|2|2|1|1|1,9,28,362673,silent,362645
11,19|12|3|3|3|1|1|1|1,9,13,193579,silent,193566
11,19|12|3|3|2|2|1|1|1,9,33,311702,silent,311669
11,19|12|3|2|2|2|2|1|1,9,33,132038,silent,132005
11,19|12|2|2|2|2|2|2|1,9,17,17139,silent,17122
11,19|11|8|1|1|1|1|1|1,9,1,65647,silent,65646
11,19|11|7|2|1|1|1|1|1,9,4,363769,silent,363765
11,19|11|6|3|1|1|1|1|1,9,20,796762,silent,796742
11,19|11|6|2|2|1|1|1|1,9,26,780833,silent,780807
11,19|11|5|4|1|1|1|1|1,9,16,767307,silent,767291
11,19|11|5|3|2|1|1|1|1,9,73,1699701,silent,1699628
11,19|11|5|2|2|2|1|1|1,9,71,827300,silent,827229
11,19|11|4|4|2|1|1|1|1,9,27,989486,silent,989459
11,19|11|4|3|3|1|1|1|1,9,44,921537,silent,921493
11,19|11|4|3|2|2|1|1|1,9,96,1362696,silent,1362600
11,19|11|4|2|2|2|2|1|1,9,82,449035,silent,448953
11,19|11|3|3|3|2|1|1|1,9,37,500192,silent,500155
11,19|11|3|3|2|2|2|1|1,9,55,403077,silent,403022
11,19|11|3|2|2|2|2|2|1,9,46,113738,silent,113692
11,19|11|2|2|2|2|2|2|2,9,12,9293,silent,9281
11,19|10|9|1|1|1|1|1|1,9,0,-1,a0,
11,19|10|8|2|1|1|1|1|1,9,7,328190,silent,328183
11,19|10|7|3|1|1|1|1|1,9,22,944816,silent,944794
11,19|10|7|2|2|1|1|1|1,9,35,910524,silent,910489
11,19|10|6|4|1|1|1|1|1,9,38,1321690,silent,1321652
11,19|10|6|3|2|1|1|1|1,9,115,2687295,silent,2687180
11,19|10|6|2|2|2|1|1|1,9,92,1254553,silent,1254461
11,19|10|5|5|1|1|1|1|1,9,18,653344,silent,653326
11,19|10|5|4|2|1|1|1|1,9,110,2876882,silent,2876772
11,19|10|5|3|3|1|1|1|1,9,93,2155516,silent,2155423
11,19|10|5|3|2|2|1|1|1,9,213,3083706,silent,3083493
11,19|10|5|2|2|2|2|1|1,9,135,928584,silent,928449
11,19|10|4|4|3|1|1|1|1,9,46,1583875,silent,1583829
11,19|10|4|4|2|2|1|1|1,9,87,1869188,silent,1869101
11,19|10|4|3|3|2|1|1|1,9,112,2200893,silent,2200781
11,19|10|4|3|2|2|2|1|1,9,161,1621203,silent,1621042
11,19|10|4|2|2|2|2|2|1,9,96,354521,silent,354425
11,19|10|3|3|3|3|1|1|1,9,13,385803,silent,385790
11,19|10|3|3|3|2|2|1|1,9,37,659799,silent,659762
11,19|10|3|3|2|2|2|2|1,9,41,323569,silent,323528
11,19|10|3|2|2|2|2|2|2,9,25,54878,silent,54853
11,19|9|9|2|1|1|1|1|1,9,1,132616,silent,132615
11,19|9|8|3|1|1|1|1|1,9,18,661553,silent,661535
11,19|9|8|2|2|1|1|1|1,9,25,631558,silent,631533
